,r_key,out_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,week,hour,min
4186,SDK-XJ_229de3e993eab1e5ec5ccc01aa5d54f9,861661609004391,2018-05-15 20:24:27,2018-05-15 20:37:01,32.983384,112.514673,33.009803999999995,112.53026200000001,1,20,24
4187,SDK-XJ_5b5226a7b165d256273dd6fa3a4a10bd,861661609004391,2018-05-16 06:53:33,2018-05-16 07:11:43,33.014891,112.53361299999999,32.983507,112.51441000000001,2,6,53
4188,SDK-XJ_fb24f15cda812f6e0da5e0c355c97104,861661609004391,2018-05-17 20:32:52,2018-05-17 20:44:57,32.98341,112.515579,33.009099,112.52978799999998,3,20,32
4189,SDK-XJ_4e7ae26928786115c6fa04594d08a8bc,861661609004391,2018-05-18 07:43:03,2018-05-18 08:10:37,33.014891999999996,112.533606,32.983346999999995,112.513714,4,7,43
4190,SDK-XJ_96324d3ceb53ae02aba3d28802461ee5,861661609004391,2018-05-18 21:06:46,2018-05-18 21:21:53,32.983414,112.515171,33.013638,112.53286000000001,4,21,6
4191,SDK-XJ_d9f6053d62f831e7aae06790c198509b,861661609004391,2018-05-19 07:49:00,2018-05-19 08:17:00,33.015258,112.533876,32.983477,112.514288,5,7,49
4192,SDK-XJ_d3678df8f1ebb9beda55b62c70d9154e,861661609004391,2018-05-19 14:42:24,2018-05-19 15:49:41,32.983278999999996,112.512749,32.983475,112.514252,5,14,42
4193,SDK-XJ_e0e407bfe6d7fa37797bf8fc86828ede,861661609004391,2018-05-19 18:35:46,2018-05-19 18:54:59,32.983666,112.511922,33.015602,112.53443600000001,5,18,35
4194,SDK-XJ_421fd35a839ab1a80215f178934daf48,861661609004391,2018-05-20 08:40:19,2018-05-20 09:07:55,33.015924,112.534296,32.98352,112.514551,6,8,40
4195,SDK-XJ_05e7756e95830d120363ccd89bd03766,861661609004391,2018-05-20 11:25:01,2018-05-20 11:31:03,32.983201,112.51233500000001,32.991256,112.51588600000001,6,11,25
4196,SDK-XJ_03d6f11f757f52c1f263474e29c516b7,861661609004391,2018-05-20 15:11:17,2018-05-20 15:24:30,32.992905,112.516274,32.997442,112.523481,6,15,11
4197,SDK-XJ_e7db98452c26ece8c883474d9371204b,861661609004391,2018-05-20 19:32:10,2018-05-20 20:05:55,32.997652,112.523789,33.015482,112.534364,6,19,32
4198,SDK-XJ_3b0631da323d582e871fb9fad7ce6206,861661609004391,2018-05-22 07:49:14,2018-05-22 08:29:26,33.015928,112.53426200000001,32.983497,112.51441000000001,1,7,49
4199,SDK-XJ_3bc71ae1b440e6b59c88870093ca48b8,861661609004391,2018-05-22 19:50:59,2018-05-22 20:06:14,32.983404,112.51467099999999,33.015687,112.53454099999999,1,19,50
4200,SDK-XJ_faff0501f450a966163c611dbc365645,861661609004391,2018-05-23 07:37:44,2018-05-23 08:08:50,33.016117,112.534512,32.983553,112.514156,2,7,37
4201,SDK-XJ_9144562c0f89cef3b1254c0dc8ffefa2,861661609004391,2018-05-23 13:50:53,2018-05-23 14:12:15,32.983431,112.515069,33.033,112.547844,2,13,50
4202,SDK-XJ_cedfe6662e077edffcfb980e29cae126,861661609004391,2018-05-23 14:39:49,2018-05-23 14:48:53,33.033546,112.540121,33.008474,112.521892,2,14,39
4203,SDK-XJ_29502338ec198906bcccb3569e5eb392,861661609004391,2018-05-23 15:24:39,2018-05-23 15:45:51,33.033033,112.54791000000002,32.985636,112.511979,2,15,24
4204,SDK-XJ_a832ffb1c3acadb4e019d06b993f6221,861661609004391,2018-05-23 19:04:17,2018-05-23 19:23:28,32.98366,112.511936,33.0122,112.534457,2,19,4
4205,SDK-XJ_22cc9bbbe1e44cc8b53834007005d927,861661609004391,2018-05-24 07:26:31,2018-05-24 07:53:53,33.012124,112.53516200000001,32.983472,112.51421,3,7,26
4206,SDK-XJ_747ea368133b505463ba010f09c07fb2,861661609004391,2018-05-24 20:41:55,2018-05-24 21:00:43,32.983458,112.51591299999998,33.016267,112.536651,3,20,41
4207,SDK-XJ_a42731432854adf54ff11873fb96c213,861661609004391,2018-05-25 07:44:00,2018-05-25 07:59:20,33.01512,112.53376399999999,32.983738,112.51893899999999,4,7,44
4208,SDK-XJ_7d932e1299bdb2423d9eec54327757d7,861661609004391,2018-05-25 19:30:47,2018-05-25 19:49:09,32.98341,112.514668,33.015593,112.53443500000002,4,19,30
4209,SDK-XJ_83d9fd6fa3efd566ab0d255a1eaac89a,861661609004391,2018-05-26 07:40:19,2018-05-26 07:55:39,33.016090000000005,112.534571,32.983269,112.520769,5,7,40
4210,SDK-XJ_d4453462945f43e36386a6f7ddf4bda6,861661609004391,2018-05-26 19:19:58,2018-05-26 19:35:25,32.983222999999995,112.51255400000001,33.014162,112.53324099999999,5,19,19
4211,SDK-XJ_97f11bfe96eff4260bbf0292592132e4,861661609004391,2018-05-27 07:42:54,2018-05-27 08:01:07,33.014995,112.533693,32.983542,112.514214,6,7,42
4212,SDK-XJ_5cefa3a2e0c5a4eb658a032367d9ab1d,861661609004391,2018-05-27 19:31:47,2018-05-27 19:47:01,32.983429,112.515266,33.015183,112.534049,6,19,31
4213,SDK-XJ_c3b18f35666420b70f5f570aebbd2756,861661609004391,2018-05-28 08:14:08,2018-05-28 08:23:18,33.015898,112.53436699999999,33.033493,112.54298200000001,0,8,14
4214,SDK-XJ_41d85cb6605ba893f8c24cb0292740ab,861661609004391,2018-05-28 19:39:16,2018-05-28 19:45:16,33.032975,112.54816000000001,33.018918,112.536376,0,19,39
4215,SDK-XJ_0d12769b085ea46076f63f99461d3ac4,861661609004391,2018-05-29 08:07:09,2018-05-29 08:24:47,33.016126,112.53456100000001,32.987157,112.512077,1,8,7
4216,SDK-XJ_19b13991c1384e1a94e5777ce777d948,861661609004391,2018-05-29 18:27:53,2018-05-29 18:49:17,33.033039,112.54758000000001,32.98389,112.51186399999999,1,18,27
4217,SDK-XJ_5b150650583d8621eb6791ecef10570e,861661609004391,2018-05-29 19:59:27,2018-05-29 20:11:30,32.983632,112.511931,33.015768,112.53438200000001,1,19,59
4218,SDK-XJ_56facb3b73247bcef33ecf8b6e4e1c5a,861661609004391,2018-05-30 09:19:56,2018-05-30 10:33:47,33.015021999999995,112.53511100000001,33.196234999999994,112.73656100000001,2,9,19
4219,SDK-XJ_8d87eb9423263499b5f01c0bb788f1cd,861661609004391,2018-05-30 17:01:43,2018-05-30 18:14:47,33.203291,112.739954,33.013137,112.54006499999998,2,17,1
4220,SDK-XJ_d01405bbbdd2a851db06b0fba4d377e1,861661609004391,2018-05-31 19:31:14,2018-05-31 19:52:28,32.982706,112.51193,32.968784,112.51353200000001,3,19,31
4221,SDK-XJ_70e4af99726deeea5f197e0d3b480099,861661609004391,2018-05-31 21:50:07,2018-05-31 22:08:29,32.968394,112.51246100000002,33.013095,112.53249,3,21,50
4222,SDK-XJ_bcc8de787b11516dd5e403f800f763f3,861661609004391,2018-05-31 23:22:44,2018-05-31 23:31:10,32.974238,112.51113799999999,33.01070900000001,112.530429,3,23,22
4223,SDK-XJ_ae5d905ddb39d4a5014932340cd3f507,861661609004391,2018-06-01 07:41:46,2018-06-01 08:03:02,33.015333,112.533929,32.983422999999995,112.513709,4,7,41
4224,SDK-XJ_d107585a494b2b2a0ac1bd851dd2aca4,861661609004391,2018-06-01 11:49:54,2018-06-01 12:11:04,32.983295,112.512744,33.033446999999995,112.540371,4,11,49
4225,SDK-XJ_9f404f7a9ce8e6627b95064898c78440,861661609004391,2018-06-01 13:59:13,2018-06-01 14:20:40,33.03314,112.547371,32.983548,112.514232,4,13,59
4226,SDK-XJ_31b3e4fb6e1bc67bb7643c50449162c9,861661609004391,2018-06-01 19:29:04,2018-06-01 19:47:19,32.98353,112.516465,33.015054,112.533926,4,19,29
4227,SDK-XJ_37391a4fd427df8803300e25c1d8d5e2,861661609004391,2018-06-06 08:01:15,2018-06-06 08:13:18,33.015091,112.53376999999999,33.013137,112.52552299999999,2,8,1
4228,SDK-XJ_c362574a71752430eef9130179ab3d21,861661609004391,2018-06-06 08:46:31,2018-06-06 08:52:34,33.013354,112.525047,32.996257,112.51171599999999,2,8,46
4229,SDK-XJ_2a0af647423cfffff4c6fe47be31430a,861661609004391,2018-06-06 09:28:13,2018-06-06 10:02:06,32.99306,112.512556,33.015799,112.534559,2,9,28
4230,SDK-XJ_8c76818585de574172ca78b3dc4bae7f,861661609004391,2018-06-06 13:53:07,2018-06-06 14:11:58,33.015994,112.534489,32.98353400000001,112.514219,2,13,53
4231,SDK-XJ_b9c8e10771a85931ae3b1d4931682c21,861661609004391,2018-06-06 20:40:42,2018-06-06 20:56:22,32.983338,112.514626,33.015462,112.53435400000001,2,20,40
4232,SDK-XJ_f68a8304a035fe776095c9362433687a,861661609004391,2018-06-07 06:18:07,2018-06-07 06:33:31,33.014875,112.53361000000001,32.983353,112.514354,3,6,18
4233,SDK-XJ_0519dde24290f2228ae3c8669bcc10a1,861661609004391,2018-06-07 22:06:33,2018-06-07 22:18:51,32.983182,112.512332,33.015473,112.53435,3,22,6
4234,SDK-XJ_0fc0c8a4ea67eaa40c9183620015cc01,861661609004391,2018-06-08 07:46:01,2018-06-08 08:07:16,33.01598,112.53434399999999,32.98352,112.514928,4,7,46
4235,SDK-XJ_086ff6f27f666d279b2f0ca8764ee681,861661609004391,2018-06-08 22:17:13,2018-06-08 22:36:01,32.983468,112.51616000000001,33.016045,112.534581,4,22,17
4236,SDK-XJ_4133b157d21862a44ee8bb79be8a9fd4,861661609004391,2018-06-09 07:39:45,2018-06-09 07:55:11,33.016137,112.53448700000001,32.983537,112.514198,5,7,39
4237,SDK-XJ_f2c195477bc5b813267c92ea9c50a791,861661609004391,2018-06-09 20:13:53,2018-06-09 20:29:05,32.983564,112.516944,33.01495300000001,112.533879,5,20,13
4238,SDK-XJ_c2d90b4835c05fb11ca71a2da6401d37,861661609004391,2018-06-10 10:07:42,2018-06-10 10:25:59,33.016018,112.53436,32.983488,112.514275,6,10,7
4239,SDK-XJ_b41203e8876a4e88c45037f7f03dc42a,861661609004391,2018-06-20 19:45:04,2018-06-20 20:00:08,32.983823,112.511925,33.012282,112.53193999999999,2,19,45
4240,SDK-XJ_548bc5153166e8f2987acf740c066559,861661609004391,2018-06-21 07:44:27,2018-06-21 08:02:42,33.015011,112.5337,32.983509999999995,112.51424399999999,3,7,44
4241,SDK-XJ_32e0ef4bef6b8818ba0974ece233f3ec,861661609004391,2018-06-21 19:44:56,2018-06-21 20:00:01,32.983455,112.51533400000001,33.013471,112.532754,3,19,44
4242,SDK-XJ_c83b04dd543952b9718a71146e3ed1a1,861661609004391,2018-06-22 07:03:17,2018-06-22 07:18:24,33.016014,112.53441799999999,32.983351,112.514302,4,7,3
4243,SDK-XJ_12f1ce6813e283395b30f459632a8917,861661609004391,2018-06-22 22:22:34,2018-06-22 22:34:34,32.983539,112.515794,33.015240999999996,112.53419199999999,4,22,22
4244,SDK-XJ_867005fc32eb703ccfb5d9b8b0b1211a,861661609004391,2018-06-23 07:23:50,2018-06-23 07:38:53,33.016081,112.53444099999999,32.983393,112.514881,5,7,23
4245,SDK-XJ_04a3b7f57bda82927c313f2787838c81,861661609004391,2018-06-23 21:12:55,2018-06-23 21:31:07,32.983540999999995,112.516438,33.015771,112.534691,5,21,12
4246,SDK-XJ_2cf934b040ea7026fb5beb1062094b23,861661609004391,2018-06-25 15:26:00,2018-06-25 15:32:00,33.016334,112.53478100000001,33.032849,112.54890800000001,0,15,26
4247,SDK-XJ_84b571be88263de6c650f2154c74fc4a,861661609004391,2018-06-25 19:41:13,2018-06-25 19:50:16,33.033352,112.54689499999999,33.015832,112.53465200000001,0,19,41
4248,SDK-XJ_aa8504d115c144f8e6ad722fa7a1cea1,861661609004391,2018-06-26 07:52:20,2018-06-26 08:10:09,33.015813,112.534231,32.983668,112.517882,1,7,52
4249,SDK-XJ_353a309277e7953adcba8fb95eb8cb95,861661609004391,2018-06-26 09:45:17,2018-06-26 09:57:22,32.983354,112.514705,33.004458,112.526679,1,9,45
4250,SDK-XJ_e73b6fbdfb920ca2b5c7f80b149978cf,861661609004391,2018-06-26 11:03:24,2018-06-26 11:12:45,33.016621,112.55343899999998,33.015295,112.53426599999999,1,11,3
4251,SDK-XJ_ef085dc4c72b4fdb7f18fee90bac35fa,861661609004391,2018-06-26 14:38:14,2018-06-26 15:14:05,33.01768,112.53563700000001,32.983734000000005,112.51870900000002,1,14,38
4252,SDK-XJ_f946aa9580bed8751afacf84d19fceaa,861661609004391,2018-06-26 19:10:14,2018-06-26 19:25:41,32.98319,112.51311000000001,33.01372,112.53292900000001,1,19,10
4253,SDK-XJ_c3e5ca07ae64b157d1db0a337090de90,861661609004391,2018-06-27 07:52:20,2018-06-27 08:19:45,33.015141,112.53379299999999,32.983558,112.51399599999999,2,7,52
4254,SDK-XJ_5c9152ee35b6cef0338c26b092fcc500,861661609004391,2018-07-01 15:04:28,2018-07-01 15:22:44,33.015941999999995,112.53432600000001,32.983483,112.514416,6,15,4
4255,SDK-XJ_2a830d1f5008470bbf04583b71987459,861661609004391,2018-07-01 19:01:48,2018-07-01 19:17:04,32.983539,112.51640400000001,33.015988,112.534575,6,19,1
4256,SDK-XJ_6447d17bcbeecdb1f7d3265d3ded4de2,861661609004391,2018-07-02 07:47:24,2018-07-02 08:02:31,33.016087,112.534442,32.983249,112.511902,0,7,47
4257,SDK-XJ_4f891e4b56728533980b3dfcb7ca2cb2,861661609004391,2018-07-02 19:57:56,2018-07-02 20:13:44,32.983461,112.51549299999999,33.01520900000001,112.534154,0,19,57
4258,SDK-XJ_dcd44ceee8604c8b835cd4b89d4f1d4e,861661609004391,2018-07-03 08:19:05,2018-07-03 08:25:21,33.018058,112.535852,33.03345,112.54000400000001,1,8,19
4259,SDK-XJ_4bd82e591f340d2ad1b3a487ffc95d85,861661609004391,2018-07-03 17:39:42,2018-07-03 17:45:24,33.032843,112.550358,33.022396,112.567655,1,17,39
4260,SDK-XJ_e0c0a807197b554dd7354eca901f035f,861661609004391,2018-07-03 18:59:23,2018-07-03 19:02:22,33.032787,112.55062099999999,33.027558,112.55811899999999,1,18,59
4261,SDK-XJ_d2cffb2cbab0d0feaf0d9ab450f21066,861661609004391,2018-07-04 07:44:54,2018-07-04 08:39:38,33.016311,112.53458400000001,33.03295,112.548075,2,7,44
4262,SDK-XJ_77e0ca09f4ad774139bc1c5425dd1b0d,861661609004391,2018-07-04 17:20:27,2018-07-04 17:52:51,33.032835,112.549773,33.011319,112.53826000000001,2,17,20
4263,SDK-XJ_40918cc688bf553858614e834b227191,861661609004391,2018-07-04 18:36:32,2018-07-04 18:42:37,33.013692,112.535301,33.015853,112.53638600000001,2,18,36
4264,SDK-XJ_4ccffecf07feb4a32d37d4becab953e0,861661609004391,2018-07-05 07:39:07,2018-07-05 07:57:21,33.015935,112.53431299999998,32.983416999999996,112.51423100000001,3,7,39
4265,SDK-XJ_60b4cee9a5c62a23fc69c0b2fe0d9adb,861661609004391,2018-07-05 19:43:19,2018-07-05 20:05:25,32.983489,112.515375,33.0152,112.53406000000001,3,19,43
4266,SDK-XJ_8ad6c8de79fbd9826d8ccb7610b970bd,861661609004391,2018-07-06 07:38:28,2018-07-06 07:59:39,33.016007,112.53438200000001,32.983453999999995,112.51592600000001,4,7,38
4267,SDK-XJ_418e4dd24f1f7614fd3d1e41b1304582,861661609004391,2018-07-06 12:33:46,2018-07-06 13:16:07,32.983474,112.51556699999999,32.983598,112.519124,4,12,33
4268,SDK-XJ_1f7f44d5e2f647dcb3118861cd740028,861661609004391,2018-07-06 19:36:34,2018-07-06 19:51:54,32.983416999999996,112.51468700000001,33.014266,112.533302,4,19,36
4269,SDK-XJ_45402fc734d1c3eaa701639c39376495,861661609004391,2018-07-07 18:33:29,2018-07-07 19:22:02,32.983295,112.51541999999999,33.01636,112.534846,5,18,33
4270,SDK-XJ_dee3f3cab9f2f419b18b7fbf218f924f,861661609004391,2018-07-08 07:20:37,2018-07-08 07:54:38,33.016365,112.535671,32.983459,112.51570600000001,6,7,20
4271,SDK-XJ_d6ffdc52119382461822ac59667f8d1d,861661609004391,2018-07-08 15:40:10,2018-07-08 15:55:31,32.983348,112.514697,33.014018,112.53307099999999,6,15,40
4272,SDK-XJ_b4b2dd5b6193a519e3f547a1bce450b1,861661609004391,2018-07-14 07:37:35,2018-07-14 07:55:41,33.016016,112.53440900000001,32.983592,112.514878,5,7,37
4273,SDK-XJ_a6581fbd74e49ce3da3f4a43987a7faf,861661609004391,2018-07-14 20:46:10,2018-07-14 21:04:34,32.983539,112.516498,33.015378999999996,112.534167,5,20,46
4274,SDK-XJ_215ee6f056b4e63f249288538b8217e8,861661609004391,2018-07-15 07:46:02,2018-07-15 08:04:10,33.013945,112.538474,32.983525,112.51404699999999,6,7,46
4275,SDK-XJ_43e7c9fb4eb2160fc9ee1fa3ee6530fd,861661609004391,2018-07-15 20:15:23,2018-07-15 20:36:57,32.983407,112.51465800000001,33.015271999999996,112.534095,6,20,15
4276,SDK-XJ_2358a9f64d605a0726490f43fc0ccdaf,861661609004391,2018-07-16 07:49:58,2018-07-16 08:08:07,33.016166,112.53453200000001,32.983565999999996,112.516522,0,7,49
4277,SDK-XJ_3f6500e7949e2ed3864b081395f5bd9c,861661609004391,2018-07-16 19:45:00,2018-07-16 19:57:10,32.983452,112.515202,33.007937,112.528843,0,19,45
4278,SDK-XJ_22f903f688cbe245c0e5c641a0f01f6b,861661609004391,2018-07-17 07:45:51,2018-07-17 08:07:06,33.01614,112.534475,32.983469,112.514277,1,7,45
4279,SDK-XJ_8ddd9575410de4adc32eabf0e3a3a2e6,861661609004391,2018-07-17 19:50:16,2018-07-17 20:08:41,32.983507,112.515096,33.016025,112.535124,1,19,50
4280,SDK-XJ_e8f88e56d5170e4ac9aecb821f1b05cf,861661609004391,2018-07-18 07:51:22,2018-07-18 08:12:58,33.015966,112.53436200000002,32.983452,112.51425900000001,2,7,51
4281,SDK-XJ_2ceb651a80422cfe009629c9bcf3ed0b,861661609004391,2018-07-18 19:17:34,2018-07-18 19:39:00,32.983403,112.51502099999999,33.00918,112.52988799999999,2,19,17
4282,SDK-XJ_1f3578e5b2f6fe7416f03d26e927706d,861661609004391,2018-07-19 08:05:31,2018-07-19 08:11:40,33.018642,112.53893799999999,33.033195,112.547021,3,8,5
4283,SDK-XJ_b660369a0c52fce155e397681731a3d2,861661609004391,2018-07-19 12:34:25,2018-07-19 12:43:30,33.032908,112.548543,33.00962,112.520963,3,12,34
4284,SDK-XJ_aad055a2223dbc81893d127603342d33,861661609004391,2018-07-19 13:18:09,2018-07-19 13:24:21,33.022511,112.517902,33.033879,112.538476,3,13,18
4285,SDK-XJ_87dc923dc1c8e3556c55fa29e36c8a39,861661609004391,2018-07-19 21:17:32,2018-07-19 21:26:35,33.032953000000006,112.548346,33.016339,112.534976,3,21,17
4286,SDK-XJ_db47421178fc20d26b4878c331b7ad0e,861661609004391,2018-07-20 07:47:58,2018-07-20 08:09:07,33.016290999999995,112.534601,32.9834,112.514284,4,7,47
4287,SDK-XJ_5e7e15a29d216767dafbff5a232eef8f,861661609004391,2018-07-20 18:26:12,2018-07-20 19:15:12,32.983468,112.514567,33.013834,112.53429799999999,4,18,26
4288,SDK-XJ_d773ff911344b2b219a73bb1d4c16a17,861661609004391,2018-07-21 08:55:00,2018-07-21 09:13:41,33.015389,112.533914,32.983385999999996,112.51433,5,8,55
4289,SDK-XJ_b256d05eb97f769de72dc21dacd6aea5,861661609004391,2018-07-21 18:40:58,2018-07-21 18:56:07,32.983561,112.5119,33.014539,112.53356799999999,5,18,40
4290,SDK-XJ_f5bec8948fba0e806beea338507f499b,861661609004391,2018-07-22 08:40:33,2018-07-22 08:52:39,33.016002,112.53438799999999,32.997448999999996,112.51256200000002,6,8,40
4291,SDK-XJ_70fcc3def67f48ec912178293313c2f3,861661609004391,2018-07-22 09:29:26,2018-07-22 09:35:33,32.994076,112.51169399999999,32.983476,112.514277,6,9,29
4292,SDK-XJ_0e02206075413b3022bb95d4046e372e,861661609004391,2018-07-22 09:59:14,2018-07-22 10:14:22,32.98337,112.51548799999999,33.012547999999995,112.532446,6,9,59
4293,SDK-XJ_aace80d6ef9132273e1c5f2e4abc78bf,861661609004391,2018-07-22 11:44:19,2018-07-22 12:05:37,33.013219,112.532552,32.983715999999994,112.519029,6,11,44
4294,SDK-XJ_79bbe3e762cc8be45ea73b486757564e,861661609004391,2018-07-22 16:28:56,2018-07-22 16:41:01,32.983387,112.51460700000001,32.993859,112.53055,6,16,28
4295,SDK-XJ_95cfb957e127fa9ef8bb881aa889da72,861661609004391,2018-07-22 16:53:39,2018-07-22 16:59:38,32.99315,112.531421,32.98955,112.53175700000001,6,16,53
4296,SDK-XJ_f069ad42f258e87ddb103e8c9151ccf1,861661609004391,2018-07-22 18:49:30,2018-07-22 19:07:38,32.990502,112.53163700000002,33.015101,112.533933,6,18,49
4297,SDK-XJ_98304cf56bdd7a0d891e184033938576,861661609004391,2018-07-23 10:45:46,2018-07-23 11:18:18,33.016284999999996,112.53453799999998,32.983606,112.514551,0,10,45
4298,SDK-XJ_a13221e7398e51a8234da6c75beab9e7,861661609004391,2018-07-23 17:12:53,2018-07-23 17:37:07,32.983559,112.51706999999999,32.998481,112.58471100000001,0,17,12
4299,SDK-XJ_2ff6079678d78b696b86fe5b45300def,861661609004391,2018-07-23 19:24:20,2018-07-23 19:49:09,33.000236,112.58527,33.009118,112.53293799999999,0,19,24
4300,SDK-XJ_867c4d1f6490b7d285a903fe0565d281,861661609004391,2018-07-24 07:51:55,2018-07-24 07:57:56,33.016424,112.534846,33.014364,112.55341499999999,1,7,51
4301,SDK-XJ_8d756f466fd45ed328686a95b538d6ba,861661609004391,2018-07-24 08:13:06,2018-07-24 08:54:48,33.013907,112.55474,32.983552,112.51441200000001,1,8,13
4302,SDK-XJ_df1e5cc9f3103abbc3dfad5511ffe323,861661609004391,2018-07-24 17:20:07,2018-07-24 17:32:17,32.983063,112.515534,32.999386,112.528208,1,17,20
4303,SDK-XJ_b35e4a9d31e620a8cca39778ab7c09ba,861661609004391,2018-07-24 17:42:18,2018-07-24 17:51:24,33.000523,112.52831200000001,32.983459,112.51535700000001,1,17,42
4304,SDK-XJ_4b162478c1ff1d9cf3bdaa42a662849e,861661609004391,2018-07-24 19:17:08,2018-07-24 19:38:25,32.983426,112.514486,33.016016,112.53482,1,19,17
4305,2a56af970a67801e_SDK-XJ_1ac41b8cdf87fd5b6a0ef33a14d3cd70,861661609004391,2018-07-26 08:05:18,2018-07-26 08:23:42,33.015946,112.534364,32.983677,112.51903600000001,3,8,5
4306,ea74108e414669d9_SDK-XJ_42faf7e68a55e417e382641c79bec85b,861661609004391,2018-07-26 18:14:49,2018-07-26 18:39:19,32.983387,112.514649,33.015307,112.53411200000001,3,18,14
4307,5ea955c05617c359_SDK-XJ_af98b9cb94b4c02e0fa0dc2cf3f97988,861661609004391,2018-07-28 07:49:04,2018-07-28 08:04:09,33.015265,112.53391,32.983493,112.51417099999999,5,7,49
4308,42d1c61198862c60_SDK-XJ_159405caade23f19624507c6d48ca6c6,861661609004391,2018-07-28 15:46:09,2018-07-28 15:55:10,32.98341,112.515072,32.999782,112.52821200000001,5,15,46
4309,a93a955a9007338e_SDK-XJ_8c46761d56cab329e6c1991ed1c35cd8,861661609004391,2018-07-28 16:06:05,2018-07-28 16:18:06,33.000638,112.528326,32.983573,112.51639499999999,5,16,6
4310,3f2a5fa0156033f1_SDK-XJ_bfb18b8f644b9fa38a4db88a8cb5fe20,861661609004391,2018-07-28 19:19:49,2018-07-28 19:34:58,32.983527,112.51555800000001,33.01543,112.53433899999999,5,19,19
4311,658ab78aedbf3a4d_SDK-XJ_2891d3b0fcf7369b536605013cd6b9f0,861661609004391,2018-07-29 07:47:24,2018-07-29 08:02:28,33.015894,112.53434299999999,32.983722,112.51818100000001,6,7,47
4312,d9fc71b0d14302df_SDK-XJ_cf4d3e61d35293a08d7e3287f741a062,861661609004391,2018-07-29 19:32:29,2018-07-29 19:47:43,32.983434,112.51543899999999,33.01365,112.532878,6,19,32
4313,491c8a658430f13b_SDK-XJ_7f4e9cb7f5e11f9b95684142e7fb2a35,861661609004391,2018-07-30 07:43:11,2018-07-30 08:01:19,33.015991,112.53438100000001,32.983449,112.515658,0,7,43
4314,a745eed582617e8c_SDK-XJ_59813a4ff032634a5e90080e5b435828,861661609004391,2018-07-30 19:16:07,2018-07-30 19:37:36,32.98339,112.514874,33.016325,112.534828,0,19,16
4315,33e3289b86fbd6a1_SDK-XJ_d53cec12ae0293041f467d7a29f40c50,861661609004391,2018-07-31 07:49:11,2018-07-31 08:13:31,33.01637,112.53464,32.983466,112.514277,1,7,49
4316,ccd202e796daca8c_SDK-XJ_fa42913faaf992a9d68ab92663c58457,861661609004391,2018-07-31 15:51:50,2018-07-31 16:28:27,32.983302,112.51317399999999,33.086489,112.58428500000001,1,15,51
4317,e4c7532735ba277d_SDK-XJ_fcd92ea781cb5e9b863f6ebe4a1ba1e6,861661609004391,2018-07-31 21:13:59,2018-07-31 22:11:25,33.086675,112.583308,33.013593,112.53284,1,21,13
4318,SDK-XJ_602b41d1da95fe52e1f97dc7a4ec3524,861661609004821,2018-01-10 16:40:27,2018-01-10 17:17:07,30.37433,104.55646,30.386349,104.56760899999999,2,16,40
4319,SDK-XJ_e29f60270d637f5bc279a61babb380f1,861661609004821,2018-01-11 05:37:03,2018-01-11 06:10:23,30.385422,104.568519,30.325824,104.40310799999999,3,5,37
4320,SDK-XJ_8f4ea615bae292f18cc1389dbd4d4d58,861661609004821,2018-01-11 12:40:46,2018-01-11 13:41:48,30.324139000000002,104.4057,30.386492999999998,104.567582,3,12,40
4321,SDK-XJ_e2c5e8b1662a6a13033194f546d1fd3b,861661609004821,2018-01-12 05:52:38,2018-01-12 06:33:07,30.385102000000003,104.568383,30.421111,104.808437,4,5,52
4322,SDK-XJ_78c77c9c72bb88c5511f0833c26afc12,861661609004821,2018-01-12 11:45:19,2018-01-12 12:25:04,30.420886,104.807273,30.38537,104.56455799999999,4,11,45
4323,SDK-XJ_e9a9d709f1d57244a6d63acb2e467ca9,861661609004821,2018-01-13 05:40:43,2018-01-13 06:48:17,30.386132,104.568337,30.502305,104.564419,5,5,40
4324,SDK-XJ_aa35430bc1672de426c68cc311acdb2b,861661609004821,2018-01-13 12:49:39,2018-01-13 13:34:14,30.49555100000001,104.563793,30.386403,104.567544,5,12,49
4325,SDK-XJ_b79bfaa0e8844c2748cf58b9bcb2b140,861661609004821,2018-01-14 05:55:52,2018-01-14 06:28:07,30.386196,104.56831600000001,30.421225,104.80844,6,5,55
4326,SDK-XJ_31ff12facfb0836762fa32a1b4bf828d,861661609004821,2018-01-14 12:20:32,2018-01-14 13:14:26,30.421109,104.807354,30.386457,104.567627,6,12,20
4327,SDK-XJ_c18017d8c20018d6dc0cbad2d267c08c,861661609004821,2018-01-15 05:30:30,2018-01-15 06:02:38,30.386190999999997,104.56835699999999,30.325839000000002,104.403177,0,5,30
4328,SDK-XJ_130fb344d686bd76368fa520a3504803,861661609004821,2018-01-15 12:54:07,2018-01-15 13:29:23,30.32355,104.407814,30.383269,104.563563,0,12,54
4329,SDK-XJ_7ba38de03be48ccf175923d16183b1d8,861661609004821,2018-01-15 14:14:48,2018-01-15 14:18:07,30.383951,104.563484,30.386485999999998,104.567594,0,14,14
4330,SDK-XJ_bcde56d63aeb4a47c35a3ad8334f3c4d,861661609004821,2018-01-16 06:10:53,2018-01-16 06:48:23,30.385528000000004,104.568584,30.421274,104.808386,1,6,10
4331,SDK-XJ_917a9e2a40ea319cc75603f57dc153a9,861661609004821,2018-01-16 11:59:56,2018-01-16 12:39:37,30.420034,104.807102,30.386421000000002,104.567544,1,11,59
